WO,FASE,ARTICOLO,Descrizione Articolo,ID DAD,C.d.L. Prev,Descrizione Centro di Lavoro previsto,C.d.L. Effett,Cod CIC,Descrizione Macchina,Scarti Materiale,Scarti Lavoraz.,Pezzi Ripassati,Pezzi da Avanzare,Pezzi Mancanti,Tot pezzi Contegg.,Qta totale su AS/400,Qta opera su AS/400,Tempo Attrezz. ORE,Tempo Lavoraz. ORE,Durata Soste Ore,Buon Tempo Ciclo ORE,Tempo Macc AS400 ORE,Tempo Attr AS400 ORE,Data_Ora_Fine,Tempo_Teorico_TOT_ORE,Indice_Inefficienza
25027061,14019,1203000091.0,PC A35 A09 3C,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,78.0,0,78.0,80.0,0.0,0.27,0.6,0.2,0.0051666666666666,0.45,1.01,2025-11-05 20:26:09,0.403,1.4888337468982629
25020801,14019,1203002111.0,PC A35 A11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,219.0,0,219.0,220.0,0.0,0.24,1.15,0.12,0.0056666666666666,1.47,1.02,2025-11-05 22:12:05,1.241,0.9266720386784848
25022155,14019,1203004101.0,PC A35 C09A,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,101.0,0,101.0,101.0,0.0,0.26,0.7,0.11,0.007,1.26,1.0,2025-11-05 23:36:22,0.707,0.99009900990099
25024811,24044,1204440096.0,PC A60 C9 N,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,397.0,2,397.0,380.0,0.0,1.14,16.93,3.35,0.0341666666666666,19.0,1.0,2025-11-07 08:54:48,13.564166666666663,1.24814154942557
25025027,22044,1201300211.0,PC 112 AP22,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,76.0,0,76.0,70.0,0.0,1.59,5.56,0.05,0.0866666666666666,1.75,1.01,2025-11-07 15:04:04,6.586666666666667,0.8441295546558704
25023636,14019,1083000951.0,ALBERO MOTORE C19 GR80 A12B AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,326.0,0,326.0,325.0,0.0,0.0,2.56,0.65,0.0058333333333333,5.41,1.0,2025-11-07 21:22:38,1.9016666666666664,1.346187554776512
25019997,22044,1089930581.0,PS EX10 Z10 IR7.2 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,204.0,0,204.0,483.0,0.0,0.92,12.06,0.33,0.0685,5.8,1.02,2025-11-10 20:48:56,13.974,0.8630313439244311
25002670,22044,1200400191.0,PC 80 AP19,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,104.0,0,104.0,100.0,0.0,1.39,3.66,0.76,0.0298333333333333,1.0,1.02,2025-11-11 07:27:48,3.1026666666666665,1.1796304254404817
25008483,22044,1200710111.0,PC 90 AP11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,201.0,0,201.0,201.0,0.0,1.14,6.59,0.98,0.0278333333333333,1.68,1.02,2025-11-11 15:50:19,5.5945,1.17794262221825
25023570,26044,1089910831.0,PC RX 704 OV1 C19,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,63.0,0,63.0,60.0,0.0,1.15,4.6,0.87,0.059,2.51,1.51,2025-11-12 19:02:21,3.717,1.2375571697605594
25011772,24044,1207900231.0,PC P63 C23,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,101.0,2,101.0,100.0,0.0,1.84,8.68,0.11,0.0846666666666666,2.5,1.0,2025-11-13 08:42:54,8.551333333333334,1.0150463865284165
25019819,22044,1203070111.0,PC A45 A11 3C,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,15,145.0,4,160.0,151.0,0.0,3.24,7.04,2.29,0.0295,3.14,1.02,2025-11-13 17:50:51,4.720000000000001,1.4915254237288134
25019656,26044,1205042111.0,PC CM71 A10 *11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,270.0,2,270.0,231.0,0.0,0.69,11.74,5.81,0.0218333333333333,0.0,0.0,2025-11-17 08:41:50,5.895,1.9915182357930448
25019410,26044,1201901001.0,PC ID250 USCITA Z=12 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,984.0,4,984.0,990.0,0.0,0.76,41.66,4.11,0.038,16.49,1.01,2025-11-19 13:10:06,37.392,1.1141420624732563
25014485,28044,1202600171.0,PC S45 A17,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,1,0,255.0,2,256.0,254.0,0.0,3.21,28.75,1.29,0.1071666666666666,3.6,1.02,2025-11-20 20:31:24,27.434666666666665,1.047944206842924
25021404,22044,1201901031.0,PC ID125 USCITA Z=12 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,539.0,0,539.0,920.0,0.0,2.04,14.5,1.02,0.0295,6.44,1.02,2025-11-21 22:28:21,15.9005,0.911921008773309
25000125,18017,1089995351.0,PC GM5000 A18 *17X34 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,101.0,0,101.0,101.0,0.0,0.61,2.01,0.97,0.01,1.72,1.02,2025-11-24 20:55:21,1.01,1.9900990099009896
25023593,16019,1089930271.0,PS EX50 Z18 IR5.33,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,312.0,0,312.0,315.0,0.0,1.32,6.35,1.19,0.0165,9.5,1.01,2025-11-25 11:57:37,5.148000000000001,1.2334887334887332
25021196,22044,1089930891.0,PS EX50 Z12 IR7.5 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,23.0,0,23.0,20.0,0.0,1.56,2.76,1.45,0.0568333333333333,0.97,1.01,2025-11-25 16:48:09,1.3071666666666666,2.1114369501466275
25019918,24044,1089959451.0,PS EX20 Z25 IR3.48 *28/45 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,8.0,0,8.0,5.0,0.0,0.1,0.88,0.14,0.0893333333333333,0.42,1.01,2025-11-25 19:13:23,0.7146666666666667,1.2313432835820894
25023913,24044,1089959451.0,PS EX20 Z25 IR3.48 *28/45 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,3.0,0,3.0,10.0,0.0,0.21,0.33,0.16,0.1236666666666666,0.84,1.01,2025-11-25 19:37:15,0.371,0.8894878706199462
25019993,24044,1089945001.0,PS EX20 Z19 IR4.26 *28 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,11.0,0,11.0,10.0,0.0,0.65,1.56,0.55,0.094,0.42,1.02,2025-11-25 21:21:21,1.034,1.5087040618955512
25016233,22044,1089930631.0,PS EX30 Z15 IR6.2,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,201.0,0,201.0,200.0,0.0,0.83,8.79,0.18,0.0426666666666666,8.97,1.02,2025-11-26 15:05:19,8.576,1.0249533582089552
25019061,26044,1202602111.0,PC S45 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,194.0,0,194.0,201.0,0.0,1.61,15.84,1.93,0.0715,1.68,1.0,2025-11-27 17:25:29,13.871,1.1419508326724823
25023601,20044,1089930571.0,PS EX10 Z25 IR3.48,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,247.0,4,247.0,252.0,0.0,2.4,14.18,1.22,0.0523333333333333,10.53,1.5,2025-11-28 14:15:44,12.926333333333334,1.0969854818329507
25023795,24044,1204320106.0,PC A50 C10 N,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,652.0,3,652.0,649.0,0.0,1.65,26.35,0.88,0.039,12.44,1.01,2025-12-02 14:31:02,25.428,1.0362592417807142
25025056,16020,1089930261.0,PS EX50 Z24 IR4.25,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,71.0,0,71.0,270.0,0.0,0.47,3.8,0.27,0.0593333333333333,7.2,1.0,2025-12-02 21:08:23,4.212666666666667,0.902041462256686
25023476,16017,1204640161.0,PC A100 B16,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,95.0,0,95.0,120.0,0.0,0.89,1.52,0.16,0.0161666666666666,2.71,1.02,2025-12-03 11:03:27,1.5358333333333332,0.9896907216494848
25023783,14019,1089930591.0,PS EX10 Z13 IR5.77 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,246.0,1,246.0,250.0,0.0,3.6,5.85,0.72,0.0226666666666666,9.38,1.0,2025-12-03 17:31:19,5.5760000000000005,1.0491391678622668
25030211,14019,1089942721.0,PS EX10 Z13 IR5.77 X Z0,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,42.0,0,42.0,41.0,0.0,0.19,0.64,0.11,0.0133333333333333,0.49,1.01,2025-12-03 21:36:39,0.56,1.1428571428571428
25023497,20044,1203004161.0,PC A35 C16,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,99.0,1,99.0,100.0,0.0,0.88,5.66,0.06,0.0703333333333333,3.0,1.02,2025-12-04 14:09:56,6.963,0.8128680166594858
25023353,22044,1204480121.0,PC A80-100/O-P112/P132 A12,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,107.0,0,107.0,100.0,0.0,1.34,7.26,3.37,0.036,1.83,1.02,2025-12-05 11:43:12,3.852,1.884735202492212
25023796,16019,1204320126.0,PC A50 C12 N,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,325.0,0,325.0,330.0,0.0,1.39,3.28,0.35,0.0105,5.83,1.02,2025-12-09 13:09:59,3.4125,0.9611721611721612
25022336,16017,1089995931.0,PC GM2000 A13 *15X30 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,101.0,0,101.0,101.0,0.0,1.04,2.89,0.73,0.0213333333333333,2.14,1.02,2025-12-09 16:47:44,2.1546666666666665,1.3412747524752475
25022993,20044,1203002101.0,PC A35 A10,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,321.0,0,321.0,315.0,0.0,1.14,6.6,1.23,0.0175,2.1,1.02,2025-12-10 16:03:01,5.617500000000001,1.1748998664886514
25018200,24044,1207300111.0,PC P90 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,84.0,0,84.0,416.0,0.0,0.59,3.36,1.8,0.0181666666666666,7.01,1.02,2025-12-16 15:30:59,1.526,2.201834862385321
25017478,24044,1083003451.0,ALBERO MOTORE GR63 A15 NPF AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,118.0,1,118.0,115.0,0.0,1.96,4.66,1.05,0.0318333333333333,1.95,1.02,2025-12-17 13:34:12,3.756333333333333,1.2405714792794391
25023636,24044,1083000951.0,ALBERO MOTORE C19 GR80 A12B AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,325.0,0,325.0,325.0,0.0,1.57,17.93,1.78,0.0496666666666666,8.13,1.0,2025-12-18 16:42:57,16.141666666666666,1.11078988125968
25023604,16019,1089930641.0,PS EX30 Z18 IR5.33,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,188.0,0,188.0,210.0,0.0,3.2,5.8,0.68,0.0298333333333333,2.98,1.0,2025-12-19 00:07:12,5.608666666666666,1.0341138713895164
25022155,20044,1203004101.0,PC A35 C09A,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,5,0,98.0,0,103.0,101.0,0.0,0.9,4.98,1.86,0.03,2.53,1.01,2025-12-19 19:59:09,3.0900000000000003,1.6116504854368932
25024944,16019,1089930281.0,PS EX50 Z15 IR6.2,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,152.0,0,152.0,153.0,0.0,0.89,5.36,0.13,0.0343333333333333,3.86,1.01,2025-12-22 15:03:08,5.218666666666667,1.027082268778743
25023488,16017,1207000121.0,PC P71 B12,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,99.0,0,99.0,100.0,0.0,0.18,0.53,0.08,0.0055,1.0,1.01,2025-12-22 20:25:46,0.5445000000000001,0.9733700642791552
25029069,22044,1200400271.0,PC 80 AP27,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,24.0,0,24.0,25.0,0.0,0.75,1.47,0.02,0.0736666666666666,0.25,1.01,2026-01-07 11:50:15,1.7680000000000002,0.8314479638009048
25025243,24044,1083003601.0,ALBERO MOTORE GR71 A13A AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,5,0,65.0,0,70.0,72.0,0.0,2.1,5.16,1.69,0.0491666666666666,0.9,0.5,2026-01-07 19:58:34,3.441666666666667,1.499273607748184
25016448,22044,1204120101.0,PC A40-50/O-P63/P71 A10,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,201.0,0,201.0,201.0,0.0,0.93,5.03,0.1,0.0295,1.58,1.01,2026-01-08 15:09:53,5.9295,0.8483008685386627
25023600,20044,1089930561.0,PS EX10 Z19 IR4.26,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,242.0,2,242.0,240.0,0.0,1.52,12.59,4.04,0.0351666666666666,9.2,1.02,2026-01-12 23:39:03,8.510333333333334,1.4793780110453958
25019997,22044,1089930581.0,PS EX10 Z10 IR7.2 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,275.0,0,275.0,483.0,0.0,1.18,8.14,0.59,0.0273333333333333,5.8,1.02,2026-01-14 08:29:55,7.516666666666666,1.082926829268293
25023290,20044,1201600151.0,PC 132 AP15,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,104.0,0,104.0,101.0,0.0,1.95,5.54,0.08,0.0635,1.57,1.02,2026-01-14 14:43:06,6.604,0.838885523924894
25024944,20044,1089930281.0,PS EX50 Z15 IR6.2,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,156.0,0,156.0,153.0,0.0,1.23,7.8,0.07,0.0605,6.4,1.01,2026-01-16 18:28:32,9.438,0.8264462809917357
25019623,16019,1200300161.0,PC 63CP16,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,619.0,0,619.0,617.0,0.0,0.27,3.18,0.62,0.004,4.63,1.02,2026-01-19 08:02:54,2.476,1.284329563812601
25023322,14017,1204000111.0,PC A40 A12A 3C,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,570.0,0,570.0,583.0,0.0,1.01,3.56,0.47,0.0063333333333333,10.69,1.01,2026-01-19 13:15:24,3.61,0.9861495844875346
25023499,14019,1203002111.0,PC A35 A11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,189.0,0,189.0,250.0,0.0,1.12,1.89,0.35,0.0091666666666666,1.67,1.02,2026-01-19 15:43:46,1.7325,1.0909090909090908
25030211,20044,1089942721.0,PS EX10 Z13 IR5.77 X Z0,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,39.0,0,39.0,41.0,0.0,0.24,1.26,0.28,0.026,0.54,1.01,2026-01-19 21:07:51,1.014,1.242603550295858
25023566,18019,1202600141.0,PC S45 A14,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,83.0,0,83.0,100.0,0.0,0.29,1.18,0.2,0.0126666666666666,1.45,1.02,2026-01-19 23:30:40,1.0513333333333332,1.122384273937857
25031889,14017,1200100191.0,PC 63AP18,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,44.0,0,44.0,101.0,0.0,0.23,0.44,0.12,0.008,0.71,1.02,2026-01-20 00:18:22,0.352,1.25
25023599,22044,1089930531.0,PS EX20 Z25 IR3.48,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,243.0,0,243.0,250.0,0.0,1.07,15.88,0.08,0.076,13.75,1.0,2026-01-21 00:28:08,18.468,0.8598657136668832
25023783,22044,1089930591.0,PS EX10 Z13 IR5.77 PAM,43,642.0,Prod.Dir.Rettifica Prof.Ingr.,643.0,43,43: KOEPFER 160/2,4,4,0,246.0,3,254.0,250.0,0.0,2.15,6.31,0.77,0.0246666666666666,14.58,1.0,2026-01-21 15:42:44,6.265333333333333,1.007129176420515
25023942,20044,1089930521.0,PS EX20 Z19 IR4.26,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,303.0,25.023.604,303.0,300.0,0.0,1.04,14.27,0.48,0.0455,6.5,1.01,2026-01-22 09:25:26,13.7865,1.035070540021035
25030177,24044,1083003421.0,ALBERO MOTORE GR71 A12B AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,542.0,536,542.0,1.08,0.0,0.64,15.83,1.48,0.0263333333333333,27.0,1.0,2026-01-26 11:23:19,14.272666666666666,1.109112989864076
25021404,22044,1201901031.0,PC ID125 USCITA Z=12 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,383.0,0,383.0,920.0,0.0,0.91,4.77,0.25,0.0143333333333333,6.44,1.02,2026-01-26 19:24:45,5.4896666666666665,0.8689052158601007
25029089,14019,1083003421.0,ALBERO MOTORE GR71 A12B AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,843.0,0,843.0,856.0,0.0,1.04,9.2,4.77,0.0051666666666666,3.56,1.0,2026-01-27 22:01:56,4.3555,2.1122718402020437
25023355,22044,1204480181.0,PC A80-100/O-P112/P132 A18,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,11,0,102.0,0,113.0,100.0,0.0,3.87,16.09,6.9,0.0806666666666666,5.53,1.02,2026-01-30 13:16:38,9.115333333333332,1.7651576098881008
25015895,26044,1202602101.0,PC S45 C10,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,4,0,86.0,4,90.0,100.0,0.0,2.61,4.34,1.41,0.0321666666666666,0.0,0.0,2026-02-02 15:56:24,2.895,1.4991364421416236
25023602,22044,1089930611.0,PS EX10 Z25 IR3.48 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,149.0,0,149.0,150.0,0.0,1.7,15.54,0.06,0.1038333333333333,2.5,1.01,2026-02-04 07:15:09,15.471166666666669,1.0044491365658696
25001684,24044,1089990331.0,PC GM3000 A13 *15X30 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,6,6,0,826.0,0,838.0,800.0,0.0,1.59,54.3,9.38,0.0535,18.0,1.02,2026-02-09 10:58:59,44.833,1.2111614212745077
25033094,14019,1089930581.0,PS EX10 Z10 IR7.2 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,357.0,0,357.0,400.0,0.0,0.0,2.43,0.1,0.0081666666666666,1.67,1.02,2026-02-09 16:52:42,2.9155,0.8334762476419141
25023610,22044,1203072091.0,PC A45 C09,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,242.0,1,242.0,239.0,0.0,0.85,6.16,0.38,0.0285,2.58,1.02,2026-02-10 14:33:56,6.897,0.8931419457735247
25029217,14019,1089930391.0,PS EX20 Z10 IR7.2 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,112.0,0,112.0,120.0,0.0,0.67,1.86,0.16,0.0176666666666666,1.05,1.02,2026-02-10 16:57:36,1.9786666666666668,0.9400269541778976
25023342,24044,1204280121.0,PC A50 B12,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,4,0,590.0,38,594.0,616.0,0.0,0.5,13.41,1.3,0.0203333333333333,3.58,1.0,2026-02-11 22:15:58,12.078,1.1102831594634874
25023483,24044,1207200121.0,PC P90 B12,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,966.0,0,966.0,1.34,357.0,0.86,46.88,12.35,0.0356666666666666,15.85,1.02,2026-02-17 15:11:19,34.454,1.3606547860916005
25024098,14019,1204360111.0,PC A60-80/O-P90/P112 A12A,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,68.0,0,68.0,70.0,0.0,0.0,0.81,0.01,0.0115,0.76,1.01,2026-02-17 17:50:42,0.782,1.0358056265984654
25019744,24044,1089910861.0,PC RX 708-712/OVP2P3-OV2P3 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,93.0,0,93.0,100.0,0.0,1.4,6.13,0.61,0.0696666666666666,2.25,1.02,2026-02-18 00:16:56,6.479,0.9461336626022534
26001524,14019,1204480191.0,PC A80-100/O-P112/P132 A19,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,77.0,0,77.0,80.0,0.0,0.22,0.94,0.05,0.0115,1.31,1.02,2026-02-18 13:26:47,0.8855,1.0615471485036705
25023589,16019,1202610111.0,PC S35 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,295.0,0,295.0,301.0,0.0,0.12,3.83,0.27,0.012,8.52,1.01,2026-02-18 19:58:26,3.54,1.0819209039548023
25023449,22044,1204120241.0,PC A40-50/O-P63/P71 A24,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,113.0,0,113.0,110.0,10.0,1.65,7.64,2.99,0.0408333333333333,4.58,1.0,2026-02-19 13:40:18,4.614166666666668,1.655770272710854
25023322,22044,1204000111.0,PC A40 A12A 3C,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,291.0,3,291.0,583.0,0.0,0.03,10.15,0.1,0.0431666666666666,12.63,1.0,2026-02-20 18:17:01,12.5615,0.8080245193647255
25006477,18019,1202608321.0,PC S35 A32,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,109.0,0,109.0,108.0,108.0,1.43,4.34,0.93,0.0325,2.7,1.02,2026-02-23 13:03:08,3.5425,1.2251235003528582
25023941,16019,1202610121.0,PC S35 C12,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,173.0,0,173.0,210.0,210.0,0.33,1.48,0.2,0.0085,11.66,1.02,2026-02-23 15:37:43,1.4705,1.0064603876232572
25027881,14019,1204120201.0,PC A40-50/O-P63/P71 A20,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,90.0,0,90.0,91.0,91.0,0.38,1.2,0.06,0.015,0.76,1.02,2026-02-23 17:29:05,1.35,0.8888888888888888
